symbol,event_date,entry_date,entry_open,event_src,ret_5d,xs_nifty_5d,ret_10d,xs_nifty_10d,ret_30d,xs_nifty_30d,ret_6m,xs_nifty_6m,ym,xs_univ_5d,xs_univ_10d,xs_univ_30d,xs_univ_6m,period,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words,sdate,surprise
GREAVESCOT,2026-05-13,2026-05-14,166.13815492292397,call_date,0.010447792457108473,0.010901069539861363,0.09826863694147825,0.09632728436266325,0.27814920103151874,0.2560115905314102,,,2026-05,0.038176537272304474,0.12058680374085941,0.2770229188393926,,holdout,Greaves Cotton Limited,Diesel Engines,2026-05-13,2026-05-13,https://nsearchives.nseindia.com/corporate/GREAVESCOT_13052026183811_SignedIntimationfortranscript.pdf,pymupdf,split,9877,0.64,0.36,0.5,25,25,4,1.3377926421404682,103,34.448160535117054,17,5.68561872909699,1,0.334448160535117,26,8.695652173913043,19,6.354515050167224,10,3.3444816053511706,4,1.3377926421404682,1,0.334448160535117,0,0.0,0,0.0,2990,20.0,2.9577048210588583,124.0,18.33776989056492,59.0,8.725229222123632,8.0,1.1830819284235434,30.0,4.436557231588288,58.0,8.577343981070689,45.0,6.654835847382431,1.0,0.1478852410529429,1.0,0.1478852410529429,0.0,0.0,13.0,1.922508133688258,6762.0,2026-05-06,0.0163669908031416
BIRLACORPN,2026-05-14,2026-05-15,1015.794852195642,call_date,-0.02225462301138248,-0.02758724029900428,-0.030806618264291208,-0.036392218644209606,-0.024392606803083194,-0.04520157571945005,,,2026-05,0.005474121803813521,-0.008488451464910049,-0.025518888995209342,,holdout,Birla Corporation Limited,Cement And Cement Products,2026-05-14,2026-05-14,https://nsearchives.nseindia.com/corporate/BIRLACORP1_14052026161617_TranscriptInvestorMeet110526.pdf,pymupdf,split,6608,0.12,-0.08,0.02,25,25,3,2.2970903522205206,20,15.313935681470138,14,10.719754977029096,3,2.2970903522205206,14,10.719754977029096,10,7.656967840735069,9,6.891271056661562,0,0.0,0,0.0,0,0.0,0,0.0,1306,30.0,5.809450038729667,49.0,9.488768396591787,35.0,6.777691711851278,1.0,0.1936483346243222,11.0,2.130131680867545,53.0,10.26336173508908,25.0,4.841208365608056,5.0,0.9682416731216112,2.0,0.3872966692486445,2.0,0.3872966692486445,12.0,2.323780015491866,5164.0,2026-05-09,0.09650747643476534
JTLIND,2026-05-15,2026-05-18,67.4058336941701,filing_date,0.029185179085956525,0.008331300927989727,-0.008740722306376902,-0.007712275283642045,0.15807400228427237,0.13407913116293124,,,2026-05,0.056913923901152526,0.013577444493004256,0.15694772009214622,,holdout,JTL INDUSTRIES LIMITED,,2026-05-15,,https://nsearchives.nseindia.com/corporate/JTLIND_15052026175043_ConCall150526Signed.pdf,pymupdf,split,5476,0.44,0.2,0.32,25,25,0,0.0,18,23.316062176165804,5,6.476683937823834,0,0.0,11,14.248704663212436,5,6.476683937823834,5,6.476683937823834,1,1.2953367875647668,0,0.0,0,0.0,0,0.0,772,21.0,4.5592705167173255,65.0,14.11202778983934,29.0,6.296135475466783,0.0,0.0,10.0,2.1710811984368217,33.0,7.164567954841511,23.0,4.99348675640469,1.0,0.2171081198436821,2.0,0.4342162396873643,0.0,0.0,24.0,5.210594876248372,4606.0,,
MEDIASSIST,2026-05-15,2026-05-18,382.4176997145333,filing_date,-0.051065514141714674,-0.07191939229968147,-0.044828533380317115,-0.04380008635758226,-0.057692326151121964,-0.0816871972724631,,,2026-05,-0.023336769326518673,-0.022510366580935956,-0.05881860834324811,,holdout,Medi Assist Healthcare Services Limited,,2026-05-15,,https://nsearchives.nseindia.com/corporate/MEDIASSIST_15052026110359_MAHSEarningsCallTranscript.pdf,pymupdf,split,8604,0.36,0.12,0.24,25,25,0,0.0,34,19.607843137254903,17,9.803921568627452,8,4.61361014994233,14,8.073817762399077,7,4.036908881199539,10,5.767012687427912,0,0.0,0,0.0,0,0.0,0,0.0,1734,21.0,3.111111111111111,110.0,16.296296296296298,50.0,7.407407407407407,42.0,6.222222222222222,27.0,4.0,47.0,6.962962962962963,32.0,4.7407407407407405,1.0,0.1481481481481481,3.0,0.4444444444444444,0.0,0.0,0.0,0.0,6750.0,,
ARTEMISMED,2026-05-15,2026-05-18,279.52985051807417,filing_date,0.028285721265009167,0.0074318431070423685,-0.03250000351198812,-0.035173520555937476,-0.06232150028489625,-0.09128719868278967,,,2026-05,0.05601446608020517,-0.01018183671260696,-0.0634477824770224,,holdout,Artemis Medicare Services Limited,,2026-05-15,,https://nsearchives.nseindia.com/corporate/ARTEMISMED_15052026151833_Covering_Transcript_15052026.pdf,pymupdf,split,9979,0.6,0.08,0.34,25,25,5,3.652300949598247,43,31.409788166544924,6,4.382761139517896,2,1.460920379839299,18,13.148283418553689,10,7.304601899196494,6,4.382761139517896,0,0.0,0,0.0,0,0.0,0,0.0,1369,48.0,5.740940078937926,85.0,10.166248056452575,50.0,5.98014591556034,0.0,0.0,22.0,2.6312642028465496,96.0,11.481880157875851,43.0,5.142925487381892,2.0,0.2392058366224136,2.0,0.2392058366224136,0.0,0.0,18.0,2.1528525296017222,8361.0,,
TIINDIA,2026-05-18,2026-05-19,2837.453539629717,call_date,0.07048257800707702,0.0538120262071502,0.09570265298492608,0.09573151397485813,0.06703065268122543,0.04598877094468179,,,2026-05,0.09821132282227302,0.11802081978430724,0.06590437048909928,,holdout,Tube Investments of India Limited,,2026-05-18,2026-05-18,https://nsearchives.nseindia.com/corporate/TIINDIA_18052026112824_TIINSEBSEDisclosureTranscriptEarningsCall.pdf,pymupdf,split,4997,-0.36,0.24,-0.06,25,25,22,16.654049962149887,14,10.598031794095382,7,5.299015897047691,2,1.514004542013626,12,9.084027252081755,3,2.27100681302044,7,5.299015897047691,0,0.0,0,0.0,0,0.0,0,0.0,1321,25.0,6.979341150195421,52.0,14.517029592406477,50.0,13.958682300390842,1.0,0.2791736460078168,6.0,1.6750418760469012,40.0,11.166945840312676,42.0,11.725293132328307,2.0,0.5583472920156337,4.0,1.1166945840312674,0.0,0.0,2.0,0.5583472920156337,3582.0,2026-05-13,0.4709588399521712
KALAMANDIR,2026-05-19,2026-05-20,98.5628554777558,filing_date,0.09596011015687433,0.0787199908379752,0.056059904307584674,0.06165380814824495,0.055860350641995016,0.03223131106169275,,,2026-05,0.12368885497207033,0.07837807110696583,0.05473406844986887,,holdout,Sai Silks (Kalamandir) Limited,,2026-05-19,,https://nsearchives.nseindia.com/corporate/SSKL_19052026113954_Q4transcript.pdf,pymupdf,split,8967,0.5245901639344263,0.0666666666666666,0.2720588235294117,61,75,3,2.223869532987398,44,32.61675315048184,12,8.895478131949591,0,0.0,12,8.895478131949591,5,3.7064492216456633,6,4.447739065974796,1,0.7412898443291327,0,0.0,1,0.7412898443291327,0,0.0,1349,36.0,4.782146652497343,121.0,16.073326248671627,73.0,9.697130712008502,6.0,0.7970244420828906,21.0,2.789585547290117,83.0,11.025504782146651,49.0,6.50903294367694,0.0,0.0,4.0,0.5313496280552603,0.0,0.0,0.0,0.0,7528.0,,
SENORES,2026-05-19,2026-05-20,1051.4000244140625,filing_date,0.05892139027331611,0.04168127095441698,-0.005992056954379432,-0.0003981531137191574,0.24890616805693777,0.2252771284766355,,,2026-05,0.0866501350885121,0.016326109845001727,0.24777988586481162,,holdout,Senores Pharmaceuticals Limited,,2026-05-19,,https://nsearchives.nseindia.com/corporate/SENORES_19052026170913_Intimationregardingtranscriptofcallsigned.pdf,pymupdf,split,8075,0.64,0.28,0.46,25,25,5,2.104377104377104,88,37.03703703703704,24,10.1010101010101,3,1.2626262626262623,22,9.25925925925926,12,5.05050505050505,16,6.734006734006734,1,0.4208754208754209,0,0.0,1,0.4208754208754209,0,0.0,2376,7.0,1.2574097359439556,53.0,9.52038800071852,56.0,10.059277887551644,0.0,0.0,17.0,3.0537093587210347,50.0,8.981498113885396,32.0,5.748158792886653,0.0,0.0,0.0,0.0,1.0,0.1796299622777079,6.0,1.0777797736662476,5567.0,,
NAVA,2026-05-20,2026-05-21,625.1593561952515,filing_date,-0.02535651257711169,-0.027752228161650794,-0.044294750302547814,-0.03964268208991106,-0.017274198324068846,-0.046560328170526355,,,2026-05,0.002372232238084311,-0.021976583503166655,-0.018400480516194993,,holdout,NAVA LIMITED,,2026-05-20,,https://nsearchives.nseindia.com/corporate/NBVENTURES_20052026172627_Disclosure.pdf,pymupdf,split,5892,0.16,0.04,0.1,25,25,0,0.0,21,22.82608695652174,9,9.782608695652174,4,4.3478260869565215,19,20.65217391304348,6,6.521739130434782,6,6.521739130434782,0,0.0,0,0.0,0,0.0,1,1.0869565217391304,920,21.0,4.322766570605188,45.0,9.2630712227254,53.0,10.909839440098803,5.0,1.029230135858378,20.0,4.116920543433512,26.0,5.351996706463566,27.0,5.5578427336352405,0.0,0.0,1.0,0.2058460271716755,0.0,0.0,1.0,0.2058460271716755,4858.0,,
KRN,2026-05-20,2026-05-21,1055.0,call_date,0.06473938277547386,0.06234366719093476,0.15421796319609005,0.1588700314087268,0.15687203791469195,0.12758590806823444,,,2026-05,0.09246812759066986,0.1765361299954712,0.1557457557225658,,holdout,KRN Heat Exchanger and Refrigeration Limited,,2026-05-20,2026-05-20,https://nsearchives.nseindia.com/corporate/KRNHEAT_20052026204314_transcriptcombsigned.pdf,pymupdf,split,8671,0.4,0.12,0.26,25,25,0,0.0,17,18.3585313174946,10,10.799136069114471,0,0.0,14,15.118790496760258,5,5.399568034557236,7,7.559395248380129,1,1.079913606911447,0,0.0,0,0.0,0,0.0,926,11.0,1.4272739068379396,129.0,16.738030362008562,104.0,13.494226028285974,1.0,0.1297521733489036,22.0,2.85454781367588,108.0,14.013234721681588,89.0,11.54794342805242,14.0,1.8165304268846505,0.0,0.0,1.0,0.1297521733489036,7.0,0.9082652134423252,7707.0,,
VSTTILLERS,2026-05-21,2026-05-22,4638.050699774893,filing_date,-0.015856000486036526,-0.016107641672193584,-0.006492325522143183,0.0017169163315252645,-0.02590524093979263,-0.0545945435405264,,,2026-05,0.011872744329159475,0.015825841277237976,-0.027031523131918776,,holdout,V.S.T Tillers Tractors Limited,Automobiles - 4 Wheelers,2026-05-21,,https://nsearchives.nseindia.com/corporate/VSTTILLERS_21052026171652_Transript.pdf,pymupdf,split,4953,0.2,0.16,0.18,25,25,19,16.21160409556314,35,29.86348122866894,6,5.119453924914676,4,3.4129692832764507,12,10.238907849829353,8,6.825938566552901,5,4.266211604095563,0,0.0,0,0.0,0,0.0,0,0.0,1172,15.0,4.084967320261438,78.0,21.24183006535948,58.0,15.79520697167756,1.0,0.2723311546840958,10.0,2.7233115468409586,51.0,13.88888888888889,25.0,6.808278867102397,0.0,0.0,0.0,0.0,2.0,0.5446623093681917,0.0,0.0,3672.0,,
GREENPANEL,2026-05-22,2026-05-25,195.49192042354048,filing_date,-0.07454086003181604,-0.0531055443133841,-0.004387804913029814,0.02857199133153776,-0.03709190248887262,-0.059094174675950906,,,2026-05,-0.046812115216620036,0.017930361886351345,-0.03821818468099877,,holdout,Greenpanel Industries Limited,,2026-05-22,,https://nsearchives.nseindia.com/corporate/GREENPANEL_22052026113011_Transcript_intimation_20260518.pdf,pymupdf,split,6410,0.32,0.2,0.26,25,25,8,5.194805194805195,28,18.181818181818183,15,9.74025974025974,1,0.6493506493506493,8,5.194805194805195,7,4.545454545454546,8,5.194805194805195,0,0.0,0,0.0,0,0.0,0,0.0,1540,14.0,2.8694404591104736,46.0,9.42816150850584,38.0,7.788481246157,0.0,0.0,3.0,0.6148800983808157,26.0,5.328960852633736,22.0,4.509120721459316,1.0,0.2049600327936052,3.0,0.6148800983808157,1.0,0.2049600327936052,8.0,1.639680262348842,4879.0,,
KIMS,2026-05-22,2026-05-25,769.9500122070312,call_date,-0.02084549326385765,0.0005898224545742847,0.0405870504637349,0.07354684670830247,0.07052404303146909,0.0485217708443908,,,2026-05,0.00688325155133835,0.06290521726311606,0.06939776083934293,,holdout,Krishna Institute of Medical Sciences Limited,,2026-05-22,2026-05-22,https://nsearchives.nseindia.com/corporate/KIMS_22052026144626_Transcript_of_Invester_call_held_on_18052026_FINAL.pdf,pymupdf,split,7840,0.32,0.24,0.28,25,25,11,7.735583684950773,28,19.69057665260197,12,8.438818565400844,3,2.109704641350211,3,2.109704641350211,11,7.735583684950773,10,7.032348804500703,0,0.0,0,0.0,0,0.0,0,0.0,1422,48.0,7.712082262210797,58.0,9.318766066838046,55.0,8.836760925449871,1.0,0.1606683804627249,2.0,0.3213367609254499,72.0,11.568123393316196,39.0,6.266066838046273,3.0,0.4820051413881748,1.0,0.1606683804627249,0.0,0.0,21.0,3.374035989717224,6224.0,,
BALAMINES,2026-05-23,2026-05-25,1864.761482975389,call_date,-0.06520809425540153,-0.04377277853696959,0.11574164310593726,0.14870143935050484,0.1501202543876119,0.1281179822005336,,,2026-05,-0.03747934944020553,0.1380598099053184,0.14899397219548574,,holdout,Balaji Amines Limited,Chemicals - Inorganic,2026-05-23,2026-05-23,https://nsearchives.nseindia.com/corporate/BALAMINES_23052026173348_Transcript_Signed.pdf,pymupdf,whole,6482,0.12,,0.12,25,0,22,3.5121328224776502,88,14.0485312899106,57,9.099616858237548,6,0.9578544061302682,30,4.789272030651341,59,9.418901660280971,41,6.545338441890166,2,0.3192848020434227,0,0.0,2,0.3192848020434227,7,1.1174968071519795,6264,,,,,,,,,,,,,,,,,,,,,,,,,
AWFIS,2026-05-25,2026-05-26,424.0,call_date,-0.25200473137621615,-0.23557914222121024,-0.29976416533848027,-0.2767460670557208,-0.28773584905660377,-0.30833443753030343,,,2026-05,-0.22427598656102016,-0.2774459985390991,-0.2888621312487299,,holdout,Awfis Space Solutions Limited,,2026-05-29,2026-05-25,https://nsearchives.nseindia.com/corporate/AWFIS2014_29052026172115_Awfis_Transcript_May_29_2026_Signed.pdf,pymupdf,split,9162,0.48,0.12,0.3,25,25,12,2.531111579835478,71,14.975743514026576,34,7.171482809533853,7,1.4764817549040288,27,5.695001054629825,14,2.9529635098080576,16,3.374815439780637,2,0.4218519299725796,0,0.0,1,0.2109259649862898,5,1.054629824931449,4741,17.0,4.065040650406504,33.0,7.890961262553802,42.0,10.043041606886655,2.0,0.4782400765184122,13.0,3.1085604973696794,25.0,5.978000956480153,23.0,5.499760879961741,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1956001912960306,4182.0,,
DODLA,2026-05-25,2026-05-26,1080.3018346943122,call_date,0.012165808630262731,0.028591397785268646,-0.004331791506050564,0.018686306776708905,0.061462560133808575,0.04086397166010891,,,2026-05,0.03989455344545873,0.017986375293330595,0.06033627794168243,,holdout,Dodla Dairy Limited,,2026-05-25,2026-05-25,https://nsearchives.nseindia.com/corporate/DODLA_25052026104047_Transcript_of_Q4_FY26_Results_Earnings_Call.pdf,pymupdf,whole,10252,0.08,,0.08,25,0,41,4.08447897987647,163,16.238294480972304,83,8.268579398286512,5,0.4981071926678621,38,3.785614664275752,87,8.6670651524208,54,5.379557680812911,1,0.0996214385335724,8,0.7969715082685794,2,0.1992428770671448,18,1.7931858936043037,10038,,,,,,,,,,,,,,,,,,,,,,,,,
ELIN,2026-05-26,2026-05-27,119.3499984741211,filing_date,-0.06820276073496101,-0.04575572711339293,-0.10397985916527464,-0.07204111120076828,-0.18458315090865862,-0.18199905344878065,,,2026-05,-0.04047401591976501,-0.08166169236589348,-0.18570943310078478,,holdout,Elin Electronics Limited,,2026-05-26,,https://nsearchives.nseindia.com/corporate/ELIN_26052026182000_Transcript.pdf,pymupdf,split,8497,0.08,0.08,0.08,25,25,23,12.943162633652223,21,11.817670230725945,13,7.315700619020822,3,1.6882386043894204,10,5.627462014631401,11,6.1902082160945415,6,3.376477208778841,0,0.0,0,0.0,1,0.5627462014631401,2,1.1254924029262805,1777,27.0,4.134762633996937,45.0,6.891271056661562,60.0,9.188361408882082,2.0,0.3062787136294027,3.0,0.4594180704441041,59.0,9.03522205206738,32.0,4.900459418070444,1.0,0.1531393568147013,4.0,0.6125574272588055,2.0,0.3062787136294027,0.0,0.0,6530.0,,
JUBLFOOD,2026-05-27,2026-05-28,426.0882263183594,filing_date,0.007020812617966943,0.014051752283412489,-0.03206174676671969,-0.008115504987137201,0.004797573194612603,-0.013922910541098288,,,2026-05,0.03474955743316294,-0.009743579967338531,0.003671291002486454,,holdout,Jubilant Foodworks Limited,Food And Food Processing,2026-05-27,,https://nsearchives.nseindia.com/corporate/JUBLFOOD_27052026125943_SEEarningstranscriptQ4FY26.pdf,pymupdf,split,5651,0.0454545454545454,0.2,0.1276595744680851,22,25,0,0.0,2,5.1020408163265305,5,12.755102040816327,5,12.755102040816327,9,22.959183673469383,4,10.20408163265306,5,12.755102040816327,0,0.0,0,0.0,0,0.0,0,0.0,392,36.0,6.959211289387203,77.0,14.884979702300406,56.0,10.825439783491204,1.0,0.1933114247052,14.0,2.706359945872801,32.0,6.185965590566402,35.0,6.7658998646820026,2.0,0.3866228494104001,12.0,2.319737096462401,2.0,0.3866228494104001,2.0,0.3866228494104001,5173.0,2026-05-20,0.4252031472146444
MAXIND,2026-05-29,2026-06-01,160.0,call_date,-0.025312519073486306,-0.013535596493660651,-0.008625030517578125,-0.02882963922737547,0.04650001525878911,0.005983836196085113,,,2026-06,-0.012631573215129402,-0.011051824872435464,0.026207047234962144,,holdout,Max India Limited,,2026-06-04,2026-05-29,https://nsearchives.nseindia.com/corporate/MAXIND_04062026105128_MaxIndiaStockExcTranscripts.pdf,pymupdf,split,10059,0.36,0.0,0.18,25,25,14,5.845511482254698,46,19.206680584551147,16,6.680584551148225,7,2.922755741127349,25,10.438413361169102,11,4.592901878914405,9,3.757828810020877,0,0.0,1,0.4175365344467641,1,0.4175365344467641,0,0.0,2395,22.0,2.9960506604929864,65.0,8.851967860547461,55.0,7.490126651232466,2.0,0.2723682418629988,30.0,4.085523627944982,71.0,9.669072586136457,31.0,4.221707748876481,0.0,0.0,5.0,0.6809206046574969,1.0,0.1361841209314994,1.0,0.1361841209314994,7343.0,,
LAXMIDENTL,2026-05-30,2026-06-01,234.3699951171875,filing_date,-0.046592987141912956,-0.0348160645620873,-0.03234203178297035,-0.05254664049276769,-0.05303576795129483,-0.09355194701399883,,,2026-06,-0.03391204128355605,-0.03476882613782769,-0.0733287359751218,,holdout,Laxmi Dental Limited,,2026-05-30,,https://nsearchives.nseindia.com/corporate/LAXMI_30052026151732_Transcript30052026.pdf,pymupdf,split,8309,0.4,0.16,0.28,25,25,8,3.714020427112349,71,32.9619312906221,23,10.677808727948005,5,2.3212627669452184,21,9.749303621169917,11,5.10677808727948,15,6.963788300835654,0,0.0,2,0.9285051067780872,1,0.4642525533890436,1,0.4642525533890436,2154,12.0,2.0046775810223854,73.0,12.195121951219512,71.0,11.861009021049115,3.0,0.5011693952555963,12.0,2.0046775810223854,76.0,12.696291346475109,56.0,9.355162044771133,1.0,0.1670564650851988,1.0,0.1670564650851988,3.0,0.5011693952555963,4.0,0.6682258603407952,5986.0,,
SARDAEN,2026-06-02,2026-06-03,518.3114653674444,call_date,0.007687804490019934,0.017397472067524733,0.005189339770089063,-0.02411114103661527,-0.04699209154686179,-0.08316060327306718,,,2026-06,0.02036875034837684,0.0027625454152317244,-0.06728505957068875,,holdout,Sarda Energy & Minerals Limited,Steel And Steel Products,2026-06-02,2026-06-02,https://nsearchives.nseindia.com/corporate/SARDAEN_02062026171830_SEML.pdf,pymupdf,split,6116,0.4,0.08,0.24,25,25,14,5.620232838217583,68,27.29827378562826,29,11.641910879164994,2,0.8028904054596547,19,7.62745885186672,7,2.8101164191087915,14,5.620232838217583,2,0.8028904054596547,1,0.4014452027298273,1,0.4014452027298273,0,0.0,2491,13.0,3.738855335058959,35.0,10.06614897900489,37.0,10.641357492090885,2.0,0.5752085130859936,11.0,3.163646821972965,38.0,10.92896174863388,26.0,7.477710670117918,0.0,0.0,0.0,0.0,2.0,0.5752085130859936,11.0,3.163646821972965,3477.0,,
TI,2026-06-02,2026-06-03,426.181364092188,filing_date,0.01615920291788564,0.02586887049539044,0.00444966471806163,-0.024850816088642702,0.0344262257236545,-0.0017422860025508857,,,2026-06,0.028840148776242545,0.0020228703632042913,0.01413325769982754,,holdout,Tilaknagar Industries Limited,Brew/Distilleries,2026-06-02,,https://nsearchives.nseindia.com/corporate/gthakur_02062026114140_SEINTIMATION020626.pdf,pymupdf,split,6057,0.1428571428571428,0.24,0.21875,21,75,0,0.0,6,17.045454545454547,3,8.522727272727273,4,11.363636363636363,7,19.88636363636364,2,5.681818181818182,3,8.522727272727273,0,0.0,0,0.0,0,0.0,0,0.0,352,25.0,4.471472008585226,86.0,15.381863709533178,24.0,4.292613128241817,0.0,0.0,1.0,0.178858880343409,65.0,11.625827222321588,14.0,2.5040243248077267,3.0,0.5365766410302272,0.0,0.0,0.0,0.0,4.0,0.7154355213736362,5591.0,,
SUDARSCHEM,2026-06-04,2026-06-05,882.8562056405679,call_date,-0.005243523124211946,-0.011228295228808638,0.030220982186743628,3.3359003512867247e-06,0.1701060646009649,0.131337472079593,,,2026-06,0.0074374227341449575,0.02779418783188629,0.14981309657713793,,holdout,Sudarshan Chemical Industries Limited,Dyes And Pigments,2026-06-04,2026-06-04,https://nsearchives.nseindia.com/corporate/SUDARSCHEM_04062026183106_TranscriptQ4FY26SIGNED.pdf,pymupdf,whole,7161,0.08,,0.08,25,0,46,6.548042704626335,157,22.348754448398576,35,4.98220640569395,2,0.2846975088967972,27,3.8434163701067616,37,5.266903914590747,21,2.9893238434163703,1,0.1423487544483986,4,0.5693950177935944,3,0.4270462633451957,2,0.2846975088967972,7025,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25,17.89812092766449
AMBER,2026-06-25,2026-06-26,7659.0,call_date,-0.022783653218435784,-0.03587713147930538,0.015667841754798184,0.0005200156678415446,-0.0292466379422901,-0.06020750750750736,,,2026-06,-0.01010270736007888,0.013241047399940845,-0.04953960596611706,,holdout,Amber Enterprises India Limited,,2026-06-25,2026-06-25,https://nsearchives.nseindia.com/corporate/AMBER_25062026184755_SE_Intimation_Transcript.pdf,pymupdf,split,4101,0.36,0.04,0.2,25,25,0,0.0,11,11.04417670682731,1,1.0040160642570282,4,4.016064257028113,17,17.068273092369477,9,9.036144578313252,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0040160642570282,996,5.0,1.6801075268817205,17.0,5.712365591397849,27.0,9.07258064516129,0.0,0.0,14.0,4.704301075268817,42.0,14.112903225806452,12.0,4.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6801075268817205,2976.0,2026-05-16,0.02515459128899691
PNB,2026-06-30,2026-07-01,107.1500015258789,call_date,-0.057862851043817054,-0.049053441070924464,-0.013439126653287614,-0.02002671343311513,0.110405988451596,0.08614116962645801,,,2026-07,-0.06898186621142575,-0.018642144031441443,0.11492949132096851,,holdout,Punjab National Bank,Banks,2026-07-24,2026-06-30,https://nsearchives.nseindia.com/corporate/pnb2_24072026155118_Intimation_Transcript_24072026_DS.pdf,pymupdf,split,8511,0.52,0.12,0.32,25,25,11,4.739336492890995,80,34.46790176647997,11,4.739336492890995,6,2.5850926324859973,12,5.170185264971995,10,4.308487720809996,2,0.8616975441619992,0,0.0,0,0.0,0,0.0,0,0.0,2321,20.0,3.2986970146792016,101.0,16.65841992412997,27.0,4.453240969816922,0.0,0.0,16.0,2.6389576117433613,57.0,9.401286491835725,18.0,2.968827313211281,0.0,0.0,4.0,0.6597394029358403,3.0,0.4948045522018802,0.0,0.0,6063.0,2026-05-05,0.06806861383241496
