symbol,company,industry,filing_date,call_date,url,engine,split,n_words,mood_remarks,mood_qna,mood_all,n_sent_rem,n_sent_qa,rem_lm_negative,rem_lm_negative_p1k,rem_lm_positive,rem_lm_positive_p1k,rem_lm_uncertainty,rem_lm_uncertainty_p1k,rem_lm_litigious,rem_lm_litigious_p1k,rem_lm_constraining,rem_lm_constraining_p1k,rem_lm_strong_modal,rem_lm_strong_modal_p1k,rem_lm_weak_modal,rem_lm_weak_modal_p1k,rem_th_positive_guidance,rem_th_positive_guidance_p1k,rem_th_negative_caution,rem_th_negative_caution_p1k,rem_th_hedging_evasion,rem_th_hedging_evasion_p1k,rem_th_capital_actions,rem_th_capital_actions_p1k,rem_n_words,qa_lm_negative,qa_lm_negative_p1k,qa_lm_positive,qa_lm_positive_p1k,qa_lm_uncertainty,qa_lm_uncertainty_p1k,qa_lm_litigious,qa_lm_litigious_p1k,qa_lm_constraining,qa_lm_constraining_p1k,qa_lm_strong_modal,qa_lm_strong_modal_p1k,qa_lm_weak_modal,qa_lm_weak_modal_p1k,qa_th_positive_guidance,qa_th_positive_guidance_p1k,qa_th_negative_caution,qa_th_negative_caution_p1k,qa_th_hedging_evasion,qa_th_hedging_evasion_p1k,qa_th_capital_actions,qa_th_capital_actions_p1k,qa_n_words
KTKBANK,The Karnataka Bank Limited,Banks,2024-07-31,,https://nsearchives.nseindia.com/corporate/KTKBANK_31072024161512_Transcript.pdf,pymupdf,split,9751,0.28,0.0,0.14,25,25,14,4.469987228607918,50,15.964240102171138,13,4.150702426564496,8,2.554278416347382,5,1.5964240102171137,26,8.301404853128991,5,1.5964240102171137,0,0.0,1,0.3192848020434227,0,0.0,0,0.0,3132,27.0,4.236623254354307,67.0,10.513102149694022,40.0,6.276478895339714,7.0,1.09838380668445,2.0,0.3138239447669857,73.0,11.45457398399498,4.0,0.6276478895339714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6373.0
MUFTI,Credo Brands Marketing Limited,,2025-02-06,,https://nsearchives.nseindia.com/corporate/CREDONSE_06022025154217_20250206_Transcript_Earnings_Call_Q3FY25.pdf,pymupdf,split,7521,0.52,0.04,0.28,25,25,9,6.479481641468682,47,33.837293016558675,6,4.319654427645788,3,2.159827213822894,12,8.639308855291576,6,4.319654427645788,2,1.4398848092152627,0,0.0,1,0.7199424046076314,1,0.7199424046076314,0,0.0,1389,27.0,4.53781512605042,94.0,15.798319327731091,39.0,6.554621848739496,0.0,0.0,16.0,2.689075630252101,46.0,7.73109243697479,25.0,4.201680672268908,0.0,0.0,2.0,0.3361344537815126,0.0,0.0,2.0,0.3361344537815126,5950.0
MUFTI,Credo Brands Marketing Limited,,2024-06-04,2024-05-31,https://nsearchives.nseindia.com/corporate/MUFTI_04062024165159_20240604_Transcript_Earnings_Call_Q4_FY24.pdf,pymupdf,whole,9101,0.04,,0.04,25,0,19,2.1205357142857144,98,10.9375,75,8.370535714285714,4,0.4464285714285714,32,3.571428571428572,55,6.138392857142857,52,5.803571428571429,0,0.0,5,0.5580357142857143,1,0.1116071428571428,16,1.7857142857142858,8960,,,,,,,,,,,,,,,,,,,,,,,
SYMPHONY,Symphony Limited,Consumer Durables,2022-08-01,,https://nsearchives.nseindia.com/corporate/SYMPHONY_01082022175851_TranscriptearningconferencecallQ1FY23.pdf,pymupdf,whole,7423,0.24,,0.24,25,0,17,2.3425657985393413,91,12.539616921592945,80,11.023839051949842,2,0.275595976298746,32,4.409535620779937,41,5.649717514124294,44,6.063111478572413,0,0.0,5,0.6889899407468651,0,0.0,5,0.6889899407468651,7257,,,,,,,,,,,,,,,,,,,,,,,
NAVA,NAVA LIMITED,,2026-05-20,,https://nsearchives.nseindia.com/corporate/NBVENTURES_20052026172627_Disclosure.pdf,pymupdf,split,5892,0.16,0.04,0.1,25,25,0,0.0,21,22.82608695652174,9,9.782608695652174,4,4.3478260869565215,19,20.65217391304348,6,6.521739130434782,6,6.521739130434782,0,0.0,0,0.0,0,0.0,1,1.0869565217391304,920,21.0,4.322766570605188,45.0,9.2630712227254,53.0,10.909839440098803,5.0,1.029230135858378,20.0,4.116920543433512,26.0,5.351996706463566,27.0,5.5578427336352405,0.0,0.0,1.0,0.2058460271716755,0.0,0.0,1.0,0.2058460271716755,4858.0
VALIANTORG,Valiant Organics Limited,,2023-08-16,,https://nsearchives.nseindia.com/corporate/VALIANTORG_16082023115314_voltranscript.pdf,pymupdf,split,8450,0.08,0.0,0.04,25,25,13,14.238773274917854,10,10.95290251916758,1,1.095290251916758,2,2.190580503833516,11,12.048192771084338,6,6.571741511500548,0,0.0,0,0.0,3,3.285870755750274,0,0.0,0,0.0,913,47.0,6.408508317425689,76.0,10.362694300518134,58.0,7.908371966184892,1.0,0.1363512407962912,5.0,0.6817562039814562,56.0,7.635669484592309,23.0,3.1360785383146985,0.0,0.0,6.0,0.8181074447777474,4.0,0.545404963185165,16.0,2.18161985274066,7334.0
HINDWAREAP,Hindware Home Innovation Limited,,2025-02-21,2025-02-21,https://nsearchives.nseindia.com/corporate/SHIL_21022025155247_Intimationregardingtranscriptofconcall.pdf,pymupdf,split,8721,0.0416666666666666,0.28,0.1632653061224489,24,25,0,0.0,10,21.83406113537118,2,4.366812227074236,2,4.366812227074236,14,30.56768558951965,4,8.733624454148472,1,2.183406113537118,0,0.0,0,0.0,0,0.0,0,0.0,458,31.0,3.786028334147533,189.0,23.082559843673668,28.0,3.419638495359062,0.0,0.0,18.0,2.198339032730825,74.0,9.03761602344895,17.0,2.076209086468002,1.0,0.1221299462628236,3.0,0.3663898387884709,0.0,0.0,4.0,0.4885197850512945,8188.0
MARKSANS,Marksans Pharma Limited,Pharmaceuticals,2024-02-20,,https://nsearchives.nseindia.com/corporate/MARKSANS_20022024142502_MPLintimation.pdf,pymupdf,split,7666,0.1052631578947368,0.4,0.2727272727272727,19,25,0,0.0,3,7.537688442211055,0,0.0,2,5.025125628140704,9,22.61306532663317,2,5.025125628140704,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,398,28.0,3.878116343490305,110.0,15.23545706371191,67.0,9.2797783933518,3.0,0.4155124653739612,18.0,2.4930747922437675,78.0,10.803324099722992,25.0,3.4626038781163437,11.0,1.5235457063711912,6.0,0.8310249307479224,0.0,0.0,29.0,4.016620498614959,7220.0
AWHCL,Antony Waste Handling Cell Limited,,2025-11-10,2025-11-03,https://nsearchives.nseindia.com/corporate/AWHCLP_10112025103102_AWHCLEarningscallTranscript03112025.pdf,pymupdf,whole,8394,0.2,,0.2,25,0,16,1.9424547772247176,141,17.117882724292826,46,5.584557484521064,17,2.0638582008012625,42,5.098943790214884,30,3.642102707296346,27,3.2778924365667117,2,0.2428068471530897,1,0.1214034235765448,1,0.1214034235765448,19,2.306665047954352,8237,,,,,,,,,,,,,,,,,,,,,,,
MAXESTATES,Max Estates Limited,,2024-08-17,2024-08-12,https://nsearchives.nseindia.com/corporate/MAXESTATES_17082024152656_20240816Transcript.pdf,pymupdf,split,6087,0.48,0.24,0.36,25,25,1,0.5165289256198347,28,14.462809917355372,7,3.615702479338843,4,2.066115702479338,21,10.847107438016527,9,4.648760330578512,1,0.5165289256198347,0,0.0,0,0.0,1,0.5165289256198347,0,0.0,1936,11.0,2.7763755678950024,54.0,13.629480060575467,15.0,3.785966683493185,0.0,0.0,11.0,2.7763755678950024,39.0,9.843513377082282,11.0,2.7763755678950024,1.0,0.2523977788995457,0.0,0.0,2.0,0.5047955577990914,1.0,0.2523977788995457,3962.0
FIVESTAR,Five-Star Business Finance Limited,,2026-07-31,2026-07-31,https://nsearchives.nseindia.com/corporate/FIVESTAR_31072026143056_Transcript_of_Earnings_Call_Q1FY27.pdf,pymupdf,whole,11041,0.08,,0.08,25,0,32,2.9881408161359606,157,14.660565879167056,77,7.190213838827154,5,0.4668970025212438,31,2.894761415631712,150,14.006910075637316,57,5.322625828742179,6,0.5602764030254925,2,0.1867588010084975,2,0.1867588010084975,0,0.0,10709,,,,,,,,,,,,,,,,,,,,,,,
ANGELONE,Angel One Limited,,2026-07-21,2026-07-16,https://nsearchives.nseindia.com/corporate/ANGEL8896_21072026170255_21072026Intimationforearningscalltranscript.pdf,pymupdf,split,12886,0.0416666666666666,0.32,0.1836734693877551,24,25,1,1.550387596899225,5,7.751937984496124,5,7.751937984496124,2,3.10077519379845,10,15.503875968992247,7,10.852713178294572,1,1.550387596899225,0,0.0,0,0.0,1,1.550387596899225,0,0.0,645,35.0,2.917882451021258,178.0,14.839516465193832,82.0,6.836181742392664,5.0,0.4168403501458941,51.0,4.25177157148812,67.0,5.585660691954981,41.0,3.418090871196332,3.0,0.2501042100875364,5.0,0.4168403501458941,1.0,0.0833680700291788,0.0,0.0,11995.0
M&MFIN,Mahindra & Mahindra Financial Services Limited,Finance,2026-04-30,2026-04-30,https://nsearchives.nseindia.com/corporate/M_MFIN_30042026150805_SELtrEarningsTranscriptsigned.pdf,pymupdf,split,10770,0.24,0.16,0.2,25,25,3,1.2573344509639564,42,17.60268231349539,5,2.095557418273261,5,2.095557418273261,14,5.86756077116513,25,10.477787091366304,1,0.4191114836546521,0,0.0,1,0.4191114836546521,0,0.0,0,0.0,2386,25.0,3.0814741772463945,136.0,16.763219524220386,75.0,9.244422531739184,1.0,0.1232589670898557,26.0,3.2047331443362506,66.0,8.135091827930482,47.0,5.793171453223222,3.0,0.3697769012695673,12.0,1.4791076050782694,0.0,0.0,1.0,0.1232589670898557,8113.0
NAUKRI,Info Edge (India) Limited,Computers - Software,2024-02-19,,https://nsearchives.nseindia.com/corporate/NAUKRI_19022024170245_IEILConcallTranscriptFeb2024.pdf,pymupdf,split,9925,0.36,0.16,0.26,25,25,11,5.56398583712696,51,25.796661608497725,6,3.0349013657056148,2,1.0116337885685385,9,4.552352048558422,8,4.046535154274153,4,2.0232675771370765,0,0.0,2,1.0116337885685385,0,0.0,0,0.0,1977,35.0,4.545454545454546,119.0,15.454545454545457,93.0,12.07792207792208,1.0,0.1298701298701298,21.0,2.727272727272727,41.0,5.324675324675325,60.0,7.792207792207792,3.0,0.3896103896103896,3.0,0.3896103896103896,1.0,0.1298701298701298,0.0,0.0,7700.0
TBZ,Tribhovandas Bhimji Zaveri Limited,Gems Jewellery And Watches,2022-08-09,2022-08-03,https://nsearchives.nseindia.com/corporate/TBZ_09082022160912_TBZ_TransConCall_090822.pdf,pymupdf,split,3171,0.0,0.16,0.0833333333333333,23,25,0,0.0,2,5.847953216374269,0,0.0,1,2.9239766081871346,7,20.46783625730994,1,2.9239766081871346,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,342,6.0,2.1645021645021645,42.0,15.151515151515152,24.0,8.658008658008658,0.0,0.0,4.0,1.443001443001443,17.0,6.132756132756133,14.0,5.05050505050505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0
SHILPAMED,Shilpa Medicare Limited,Pharmaceuticals,2025-02-14,2025-02-14,https://nsearchives.nseindia.com/corporate/SHILPAMED_14022025161116_setranscript.pdf,pymupdf,split,9584,0.28,0.04,0.16,25,25,4,1.18098612341305,48,14.171833480956598,15,4.428697962798937,2,0.5904930617065249,20,5.90493061706525,28,8.26690286389135,5,1.4762326542663124,4,1.18098612341305,1,0.2952465308532624,0,0.0,2,0.5904930617065249,3387,28.0,4.635761589403973,67.0,11.09271523178808,41.0,6.788079470198675,9.0,1.490066225165563,19.0,3.1456953642384105,82.0,13.57615894039735,25.0,4.139072847682119,0.0,0.0,1.0,0.1655629139072847,0.0,0.0,0.0,0.0,6040.0
STLTECH,Sterlite Technologies Limited,,2022-05-02,,https://nsearchives.nseindia.com/corporate/STLTECH_02052022181549_Q4FY22Earningscalltranscript.pdf,pymupdf,whole,11082,0.24,,0.24,25,0,25,2.3118180136859627,143,13.223599038283709,63,5.825781394488626,0,0.0,25,2.3118180136859627,131,12.113926391714443,22,2.0343998520436477,16,1.479563528759016,3,0.2774181616423155,0,0.0,17,1.5720362493064546,10814,,,,,,,,,,,,,,,,,,,,,,,
AGARIND,Agarwal Industrial Corporation Limited,,2025-06-02,2025-03-31,https://nsearchives.nseindia.com/corporate/AGARIND_02062025155957_TRANSCRIPT_INVESTOR_MEET_Q4_28_05_2025.pdf,pymupdf,split,6110,0.0909090909090909,0.12,0.1063829787234042,22,25,0,0.0,4,10.498687664041997,4,10.498687664041997,2,5.2493438320209975,9,23.62204724409449,4,10.498687664041997,4,10.498687664041997,0,0.0,0,0.0,0,0.0,0,0.0,381,15.0,2.727272727272727,60.0,10.909090909090908,92.0,16.727272727272727,0.0,0.0,28.0,5.090909090909091,47.0,8.545454545454545,71.0,12.909090909090908,1.0,0.1818181818181818,0.0,0.0,1.0,0.1818181818181818,10.0,1.818181818181818,5500.0
HTMEDIA,HT Media Limited,Printing And Publishing,2024-01-25,2024-01-25,https://nsearchives.nseindia.com/corporate/HTMEDIA_25012024173833_transcript.pdf,pymupdf,split,6253,0.08,0.08,0.08,25,25,10,7.363770250368188,25,18.40942562592047,3,2.2091310751104567,2,1.4727540500736378,11,8.100147275405007,11,8.100147275405007,1,0.7363770250368189,0,0.0,1,0.7363770250368189,0,0.0,0,0.0,1358,6.0,1.2368583797155226,36.0,7.421150278293135,30.0,6.184291898577613,0.0,0.0,3.0,0.6184291898577613,53.0,10.925582354153782,12.0,2.473716759431045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4851.0
VIDYAWIRES,Vidya Wires Limited,,2025-12-26,2025-12-26,https://nsearchives.nseindia.com/corporate/VIDYAWIRESLTD_26122025153654_EarningCallTranscript.pdf,pymupdf,whole,4754,0.4,,0.4,25,0,10,2.159827213822894,81,17.49460043196544,45,9.719222462203025,5,1.079913606911447,33,7.127429805615551,45,9.719222462203025,22,4.751619870410368,3,0.6479481641468683,2,0.4319654427645788,0,0.0,1,0.2159827213822894,4630,,,,,,,,,,,,,,,,,,,,,,,
CANFINHOME,Can Fin Homes Limited,Finance - Housing,2026-01-24,,https://nsearchives.nseindia.com/corporate/CANFINHOME_24012026184851_CANFINHOME_Earnings_Call_Transcript.pdf,pymupdf,whole,12594,-0.08,,-0.08,25,0,39,3.226073289767557,166,13.731491438497809,91,7.527504342790967,8,0.661758623542063,52,4.30143105302341,119,9.843659525188189,59,4.880469848622715,0,0.0,4,0.3308793117710315,1,0.0827198279427578,0,0.0,12089,,,,,,,,,,,,,,,,,,,,,,,
EPIGRAL,Epigral Limited,,2026-02-03,2026-01-30,https://nsearchives.nseindia.com/corporate/MFL_03022026163544_EpigralTransciptQ3.pdf,pymupdf,split,7430,0.0416666666666666,0.04,0.0408163265306122,24,25,0,0.0,5,13.440860215053764,0,0.0,2,5.376344086021505,14,37.634408602150536,3,8.064516129032258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,372,48.0,7.004231723332847,89.0,12.987012987012989,64.0,9.338975631110465,2.0,0.2918429884722019,16.0,2.334743907777616,78.0,11.381876550415877,34.0,4.961330804027433,0.0,0.0,4.0,0.5836859769444039,2.0,0.2918429884722019,5.0,0.7296074711805048,6853.0
PAYTM,One 97 Communications Limited,,2022-11-11,,https://nsearchives.nseindia.com/corporate/PAYTM_11112022170506_SEDisclosure_Transcript_of_Earnings_conference_call.pdf,pymupdf,whole,11125,0.32,,0.32,25,0,43,3.898812222322967,173,15.685918940973796,94,8.522984858101369,9,0.8160304651373651,21,1.9040710853205187,80,7.253604134554356,48,4.352162480732614,3,0.2720101550457883,3,0.2720101550457883,0,0.0,5,0.4533502584096472,11029,,,,,,,,,,,,,,,,,,,,,,,
GPTHEALTH,GPT Healthcare Limited,,2025-02-14,,https://nsearchives.nseindia.com/corporate/GPTHEALTHCARE_14022025171102_GHLTranscript.pdf,pymupdf,whole,4629,0.32,,0.32,25,0,31,6.896551724137931,41,9.121245828698552,24,5.339265850945495,3,0.6674082313681868,27,6.0066740823136815,28,6.229143492769744,16,3.5595105672969964,0,0.0,0,0.0,0,0.0,0,0.0,4495,,,,,,,,,,,,,,,,,,,,,,,
BLS,BLS International Services Limited,,2024-02-16,2023-12-31,https://nsearchives.nseindia.com/corporate/BLS_16022024173722_Intimation.pdf,pymupdf,split,5769,0.44,0.28,0.36,25,25,1,0.731528895391368,33,24.140453547915143,8,5.852231163130944,4,2.926115581565472,8,5.852231163130944,12,8.778346744696416,3,2.194586686174104,0,0.0,0,0.0,1,0.731528895391368,0,0.0,1367,2.0,0.4709206498704968,46.0,10.831174947021427,32.0,7.534730397927949,7.0,1.648222274546739,13.0,3.060984224158229,55.0,12.950317871438662,21.0,4.944666823640216,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.177301624676242,4247.0
HOMEFIRST,Home First Finance Company India Limited,,2024-11-01,2024-10-25,https://nsearchives.nseindia.com/corporate/HOMEFIRST_01112024204523_HomeFirstTranscriptfinalSIGNED.pdf,pymupdf,split,8821,0.32,0.2,0.26,25,25,0,0.0,24,17.673048600883654,2,1.4727540500736378,2,1.4727540500736378,14,10.309278350515465,6,4.418262150220913,1,0.7363770250368189,0,0.0,0,0.0,0,0.0,0,0.0,1358,25.0,3.498460677301987,80.0,11.19507416736636,78.0,10.9151973131822,7.0,0.9795689896445564,17.0,2.378953260565351,53.0,7.416736635880213,48.0,6.717044500419815,0.0,0.0,3.0,0.4198152812762384,1.0,0.1399384270920795,0.0,0.0,7146.0
SHOPERSTOP,Shoppers Stop Limited,Miscellaneous,2026-01-27,,https://nsearchives.nseindia.com/corporate/SHOPERSTOP_27012026175240_Q3Transcript.pdf,pymupdf,split,11393,0.04,0.12,0.08,25,25,0,0.0,4,8.602150537634408,0,0.0,4,8.602150537634408,12,25.806451612903224,4,8.602150537634408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,465,57.0,5.319645356976202,165.0,15.398973401773215,45.0,4.199720018665422,0.0,0.0,32.0,2.9864675688287448,89.0,8.306112925804946,23.0,2.14652356509566,0.0,0.0,9.0,0.8399440037330844,1.0,0.0933271115258982,3.0,0.2799813345776948,10715.0
HARSHA,Harsha Engineers International Limited,,2023-11-10,,https://nsearchives.nseindia.com/corporate/HARSHA_10112023162121_Transcript0711.pdf,pymupdf,whole,7126,0.28,,0.28,25,0,36,5.114362835630061,103,14.632760335274895,55,7.813609887768149,6,0.8523938059383435,35,4.972297201307004,48,6.819150447506748,30,4.261969029691717,5,0.7103281716152863,8,1.136525074584458,0,0.0,14,1.9889188805228013,7039,,,,,,,,,,,,,,,,,,,,,,,
AMBER,Amber Enterprises India Limited,,2024-10-28,2024-10-28,https://nsearchives.nseindia.com/corporate/AMBER_28102024185402_SE_Intimation_TranscriptQ2H1FY25.pdf,pymupdf,split,9957,0.36,0.24,0.3,25,25,16,6.884681583476764,60,25.817555938037867,9,3.87263339070568,2,0.8605851979345955,21,9.036144578313252,15,6.454388984509467,4,1.721170395869191,1,0.4302925989672977,2,0.8605851979345955,1,0.4302925989672977,5,2.1514629948364887,2324,19.0,2.5853857667709894,111.0,15.104095795346304,59.0,8.028303170499388,1.0,0.1360729350932099,18.0,2.4493128316777795,66.0,8.980813716151857,41.0,5.578990338821608,2.0,0.2721458701864199,1.0,0.1360729350932099,0.0,0.0,37.0,5.034698598448768,7349.0
SHAREINDIA,Share India Securities Limited,,2026-01-30,,https://nsearchives.nseindia.com/corporate/SISL_30012026132524_InvestorMeetTranscript28012026.pdf,pymupdf,split,6257,0.32,0.16,0.24,25,25,11,4.083147735708983,47,17.446176688938383,26,9.651076466221232,4,1.4847809948032664,14,5.196733481811433,37,13.734224201930216,9,3.34075723830735,0,0.0,1,0.3711952487008166,0,0.0,0,0.0,2694,6.0,1.7296050735082156,36.0,10.377630441049291,22.0,6.341885269530124,1.0,0.2882675122513692,2.0,0.5765350245027385,41.0,11.81896800230614,4.0,1.153070049005477,0.0,0.0,0.0,0.0,1.0,0.2882675122513692,0.0,0.0,3469.0
AXISCADES,AXISCADES Technologies Limited,,2022-11-17,2022-11-10,https://nsearchives.nseindia.com/corporate/AXISCADES_17112022190506_ACTLTranscriptEarningCallwithInvestors.pdf,pymupdf,split,10232,0.0526315789473684,0.24,0.1590909090909091,19,25,0,0.0,6,13.100436681222709,0,0.0,1,2.183406113537118,15,32.751091703056765,4,8.733624454148472,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,458,18.0,1.84918841175262,141.0,14.48530922539552,43.0,4.417505650297925,4.0,0.4109307581672488,28.0,2.8765153071707417,89.0,9.143209369221289,29.0,2.979247996712554,9.0,0.9245942058763098,3.0,0.3081980686254366,1.0,0.1027326895418122,3.0,0.3081980686254366,9734.0
SBILIFE,SBI Life Insurance Company Limited,,2023-05-03,,https://nsearchives.nseindia.com/corporate/SBILIFE_03052023172126_EC_Transcript.pdf,pymupdf,whole,8450,0.16,,0.16,25,0,20,2.4295432458697763,172,20.89407191448008,61,7.410106899902818,22,2.672497570456754,36,4.373177842565598,65,7.896015549076774,27,3.2798833819241984,1,0.1214771622934888,1,0.1214771622934888,0,0.0,0,0.0,8232,,,,,,,,,,,,,,,,,,,,,,,
TIINDIA,Tube Investments of India Limited,,2026-05-18,2026-05-18,https://nsearchives.nseindia.com/corporate/TIINDIA_18052026112824_TIINSEBSEDisclosureTranscriptEarningsCall.pdf,pymupdf,split,4997,-0.36,0.24,-0.06,25,25,22,16.654049962149887,14,10.598031794095382,7,5.299015897047691,2,1.514004542013626,12,9.084027252081755,3,2.2710068130204397,7,5.299015897047691,0,0.0,0,0.0,0,0.0,0,0.0,1321,25.0,6.979341150195421,52.0,14.517029592406477,50.0,13.958682300390842,1.0,0.2791736460078168,6.0,1.6750418760469012,40.0,11.166945840312676,42.0,11.725293132328307,2.0,0.5583472920156337,4.0,1.1166945840312674,0.0,0.0,2.0,0.5583472920156337,3582.0
IFGLEXPOR,IFGL Refractories Limited,,2023-08-16,2023-08-16,https://nsearchives.nseindia.com/corporate/IFGLEXPOR_16082023152003_EarningsCallTranscript.pdf,pymupdf,split,6668,0.44,0.04,0.24,25,25,0,0.0,19,17.07097933513028,6,5.390835579514825,2,1.7969451931716085,12,10.78167115902965,10,8.984725965858042,3,2.6954177897574123,2,1.7969451931716085,0,0.0,0,0.0,5,4.492362982929021,1113,13.0,2.3905847738139023,38.0,6.987863184994484,27.0,4.965060684075028,1.0,0.1838911364472232,16.0,2.942258183155572,63.0,11.585141596175063,24.0,4.413387274733358,2.0,0.3677822728944465,2.0,0.3677822728944465,0.0,0.0,7.0,1.2872379551305626,5438.0
BLS,BLS International Services Limited,,2025-11-18,,https://nsearchives.nseindia.com/corporate/BLS_18112025171426_BLS_International_Earning_call_Transcript_Q2FY26.pdf,pymupdf,split,6343,0.08,0.2,0.14,25,25,0,0.0,4,10.178117048346056,0,0.0,0,0.0,5,12.72264631043257,4,10.178117048346056,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,393,6.0,1.0351966873706004,83.0,14.320220841959973,42.0,7.246376811594203,10.0,1.725327812284334,23.0,3.968253968253968,46.0,7.936507936507937,21.0,3.6231884057971016,1.0,0.1725327812284334,0.0,0.0,0.0,0.0,5.0,0.862663906142167,5796.0
TRIVENI,Triveni Engineering & Industries Limited,Sugar,2023-11-07,2023-11-07,https://nsearchives.nseindia.com/corporate/TRIVENI_07112023180314_TEIL_TRANSCRIPT_SEP23.pdf,pymupdf,whole,10062,0.08,,0.08,25,0,45,4.607823059594511,110,11.263567479008806,78,7.986893303297153,6,0.6143764079459348,22,2.2527134958017614,72,7.372516895351218,30,3.071882039729674,8,0.8191685439279132,1,0.1023960679909891,0,0.0,0,0.0,9766,,,,,,,,,,,,,,,,,,,,,,,
ASHOKA,Ashoka Buildcon Limited,Construction,2022-08-17,,https://nsearchives.nseindia.com/corporate/ASHOKA_17082022170821_ABL_Earning_Call_Transcript_Q1_FY23_R.pdf,pymupdf,split,7329,0.28,0.12,0.2,25,25,3,2.0891364902506964,15,10.445682451253482,3,2.0891364902506964,0,0.0,22,15.32033426183844,9,6.2674094707520895,1,0.6963788300835655,9,6.2674094707520895,0,0.0,0,0.0,0,0.0,1436,27.0,4.777070063694268,66.0,11.67728237791932,82.0,14.508138711960369,12.0,2.123142250530785,22.0,3.89242745930644,76.0,13.446567586694975,41.0,7.254069355980184,8.0,1.4154281670205238,1.0,0.1769285208775654,0.0,0.0,10.0,1.7692852087756543,5652.0
RADIANTCMS,Radiant Cash Management Services Limited,,2024-08-12,,https://nsearchives.nseindia.com/corporate/RADIANTCMS_12082024202743_RADIANTCMSTranscriptSD.pdf,pymupdf,split,5595,0.52,0.28,0.4,25,25,9,4.997223764575236,77,42.75402554136591,3,1.665741254858412,2,1.110494169905608,13,7.218212104386452,10,5.55247084952804,2,1.110494169905608,0,0.0,4,2.220988339811216,0,0.0,0,0.0,1801,10.0,2.7210884353741496,98.0,26.666666666666668,35.0,9.523809523809524,1.0,0.272108843537415,15.0,4.081632653061225,26.0,7.074829931972789,12.0,3.26530612244898,4.0,1.08843537414966,2.0,0.54421768707483,1.0,0.272108843537415,0.0,0.0,3675.0
TRF,TRF Limited,Engineering,2021-06-23,,https://nsearchives.nseindia.com/corporate/TRF_23062021165222_Investor_Meet_Transcripts.pdf,pymupdf,split,8029,0.0,0.08,0.04,25,25,29,20.5819730305181,19,13.4847409510291,8,5.6777856635912,6,4.258339247693399,14,9.9361249112846,7,4.9680624556423,2,1.4194464158978,0,0.0,0,0.0,0,0.0,0,0.0,1409,48.0,7.455731593662628,74.0,11.494252873563218,87.0,13.513513513513514,2.0,0.3106554830692761,22.0,3.417210313762038,73.0,11.33892513202858,54.0,8.387698042870456,4.0,0.6213109661385523,2.0,0.3106554830692761,4.0,0.6213109661385523,1.0,0.155327741534638,6438.0
MOTILALOFS,Motilal Oswal Financial Services Limited,Finance,2025-08-01,2025-07-25,https://nsearchives.nseindia.com/corporate/MOTILALOFS_01082025160901_Intimation_Trancsript_Q1FY26.pdf,pymupdf,whole,7563,0.44,,0.44,25,0,29,3.935405075315511,148,20.08413624643778,65,8.820735513638214,4,0.5428144931469671,7,0.9499253630071924,36,4.885330438322703,29,3.935405075315511,1,0.1357036232867417,4,0.5428144931469671,0,0.0,3,0.4071108698602252,7369,,,,,,,,,,,,,,,,,,,,,,,
