symbol,fy,industry,fy_start,fy_end,filing_date,basis,taxonomy,src,pat,pbt,interest,share_capital,reserves,equity,ctx_inferred,ok_roe
MGL,2024,OIL & GAS,2024-04-01,2025-03-31,2025-05-06,Consolidated,INTEGRATED_FILING_INDAS,integrated,10404500000.0,13695900000.0,140600000.0,987800000.0,0.0,987800000.0,False,True
MGL,2025,OIL & GAS,2025-04-01,2026-03-31,2026-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,8405500000.0,11396200000.0,209600000.0,987800000.0,63286300000.0,64274100000.0,False,True
MHRIL,2021,SERVICES,2021-04-01,2022-03-31,2022-05-02,Consolidated,INDAS,legacy,676401000.0,1105421000.0,993742000.0,1998481000.0,0.0,1998481000.0,True,True
MHRIL,2024,SERVICES,2024-04-01,2025-03-31,2025-04-25,Consolidated,INTEGRATED_FILING_INDAS,integrated,1259451000.0,1936175000.0,1481661000.0,2016418000.0,0.0,2016418000.0,False,True
MIDHANI,2018,METALS,2018-04-01,2019-03-31,2019-05-29,Non-Consolidated,INDAS,legacy,1305560000.0,1910470000.0,63640000.0,1873400000.0,6473690000.0,8347090000.0,True,True
MIDHANI,2019,METALS,2019-04-01,2020-03-31,2020-07-01,Consolidated,INDAS,legacy,1581063000.0,2020862000.0,59160000.0,1873400000.0,7694191000.0,9567591000.0,True,True
MIDHANI,2020,METALS,2020-04-01,2021-03-31,2021-06-24,Consolidated,INDAS,legacy,1664228000.0,2260939000.0,119953000.0,1873400000.0,8837949000.0,10711349000.0,True,True
MIDHANI,2021,METALS,2021-04-01,2022-03-31,2022-05-27,Consolidated,INDAS,legacy,1766173000.0,2391198000.0,214997000.0,1873400000.0,10021928000.0,11895328000.0,True,True
MIDHANI,2024,METALS,2024-04-01,2025-03-31,2025-05-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,1108374000.0,1560390000.0,294477000.0,1873400000.0,12276284000.0,14149684000.0,False,True
MIDHANI,2025,METALS,2025-04-01,2026-03-31,2026-05-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,1314654000.0,1840940000.0,250538000.0,1873400000.0,13446434000.0,15319834000.0,False,True
MINDACORP,2018,AUTOMOBILE,2018-04-01,2019-03-31,2019-05-28,Non-Consolidated,INDAS,legacy,1055800000.0,1441600000.0,237900000.0,454400000.0,0.0,454400000.0,True,True
MINDACORP,2019,AUTOMOBILE,2019-04-01,2020-03-31,2020-07-15,Consolidated,INDAS,legacy,-1998100000.0,-1668600000.0,498900000.0,453000000.0,9298400000.0,9751400000.0,True,True
MINDACORP,2020,AUTOMOBILE,2020-04-01,2021-03-31,2021-05-18,Consolidated,INDAS,legacy,528000000.0,1207600000.0,358100000.0,478200000.0,10987900000.0,11466100000.0,True,True
MINDACORP,2021,AUTOMOBILE,2021-04-01,2022-03-31,2022-05-17,Consolidated,INDAS,legacy,1918800000.0,2084800000.0,309300000.0,478200000.0,12822300000.0,13300500000.0,True,True
MINDACORP,2024,AUTOMOBILE,2024-04-01,2025-03-31,2025-05-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,2553700000.0,3356600000.0,672400000.0,478200000.0,21543600000.0,22021800000.0,False,True
MINDACORP,2025,AUTOMOBILE,2025-04-01,2026-03-31,2026-05-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,3582200000.0,3834700000.0,1218900000.0,478200000.0,25956900000.0,26435100000.0,False,True
MINDTREE,2018,IT,2018-04-01,2019-03-31,2019-04-23,Consolidated,INDAS,legacy,7541000000.0,9868000000.0,29000000.0,1642000000.0,31419000000.0,33061000000.0,True,True
MINDTREE,2019,IT,2019-04-01,2020-03-31,2020-05-08,Consolidated,INDAS,legacy,6309000000.0,8288000000.0,529000000.0,1646000000.0,29922000000.0,31568000000.0,True,True
MINDTREE,2020,IT,2020-04-01,2021-03-31,2021-04-16,Consolidated,INDAS,legacy,11105000000.0,14984000000.0,504000000.0,1647000000.0,41543000000.0,43190000000.0,True,True
MINDTREE,2021,IT,2021-04-01,2022-03-31,2022-04-18,Consolidated,INDAS,legacy,16529000000.0,22107000000.0,502000000.0,1648000000.0,53091000000.0,54739000000.0,True,True
MMTC,2018,SERVICES,2018-04-01,2019-03-31,2019-05-30,Non-Consolidated,INDAS,legacy,814300000.0,1185900000.0,652700000.0,1500000000.0,13392500000.0,14892500000.0,True,True
MMTC,2019,SERVICES,2019-04-01,2020-03-31,2020-07-31,Consolidated,INDAS,legacy,1087200000.0,1209200000.0,667000000.0,1500000000.0,0.0,1500000000.0,True,True
MMTC,2024,SERVICES,2024-04-01,2025-03-31,2025-05-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,866300000.0,972000000.0,53900000.0,1500000000.0,15521900000.0,17021900000.0,False,True
MMTC,2025,SERVICES,2025-04-01,2026-03-31,2026-05-30,Consolidated,INTEGRATED_FILING_INDAS,integrated,3873800000.0,4633000000.0,7800000.0,1500000000.0,19707200000.0,21207200000.0,False,True
MOIL,2018,METALS,2018-04-01,2019-03-31,2019-05-23,Non-Consolidated,INDAS,legacy,4738882000.0,7197512000.0,0.0,2576089000.0,0.0,2576089000.0,True,True
MOIL,2019,METALS,2019-04-01,2020-03-31,2020-06-19,Consolidated,INDAS,legacy,2482202000.0,3404915000.0,0.0,2373279000.0,25260565000.0,27633844000.0,True,True
MOIL,2020,METALS,2020-04-01,2021-03-31,2021-06-04,Non-Consolidated,INDAS,legacy,1766307000.0,2401143000.0,0.0,2373279000.0,0.0,2373279000.0,True,True
MOIL,2021,METALS,2021-04-01,2022-03-31,2022-05-26,Non-Consolidated,INDAS,legacy,3769849000.0,5232927000.0,7361000.0,2034852000.0,0.0,2034852000.0,True,True
MOIL,2024,METALS,2024-04-01,2025-03-31,2025-04-30,Standalone,INTEGRATED_FILING_INDAS,integrated,3816371000.0,4867821000.0,0.0,2034852000.0,24344132000.0,26378984000.0,False,True
MOIL,2025,METALS,2025-04-01,2026-03-31,2026-04-29,Standalone,INTEGRATED_FILING_INDAS,integrated,2674797000.0,3378401000.0,0.0,2034852000.0,25057629000.0,27092481000.0,False,True
MOTILALOFS,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-09-07,Consolidated,INDAS,legacy,2983000000.0,3843900000.0,5168500000.0,145700000.0,0.0,145700000.0,True,True
MOTILALOFS,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-07-19,Consolidated,INDAS,legacy,1895800000.0,2851900000.0,4944700000.0,148100000.0,0.0,148100000.0,True,True
MOTILALOFS,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-05-03,Consolidated,INDAS,legacy,12594600000.0,14567400000.0,4302800000.0,146600000.0,0.0,146600000.0,True,True
MOTILALOFS,2021,FINANCIAL SERVICES,2021-04-01,2022-03-31,2022-04-29,Consolidated,INDAS,legacy,13124500000.0,16158100000.0,4781900000.0,149100000.0,56594600000.0,56743700000.0,True,True
MOTILALOFS,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-29,Consolidated,INTEGRATED_FILING_NBFC_INDAS,integrated,18724632000.0,24650431000.0,13364115000.0,601860000.0,128279278000.0,128881138000.0,False,True
MPHASIS,2018,IT,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,10733540000.0,14073260000.0,173690000.0,1862260000.0,0.0,1862260000.0,True,True
MPHASIS,2019,IT,2019-04-01,2020-03-31,2020-06-03,Consolidated,INDAS,legacy,11848370000.0,15153800000.0,811930000.0,1865430000.0,0.0,1865430000.0,True,True
MPHASIS,2020,IT,2020-04-01,2021-03-31,2021-05-14,Consolidated,INDAS,legacy,12168050000.0,16306080000.0,634150000.0,1870490000.0,0.0,1870490000.0,True,True
MPHASIS,2021,IT,2021-04-01,2022-03-31,2022-04-29,Consolidated,INDAS,legacy,14308890000.0,19129000000.0,744030000.0,1878250000.0,0.0,1878250000.0,True,True
MPHASIS,2024,IT,2024-04-01,2025-03-31,2025-05-06,Consolidated,INTEGRATED_FILING_INDAS,integrated,17021390000.0,22601430000.0,1655010000.0,1900840000.0,0.0,1900840000.0,False,True
MPHASIS,2025,IT,2025-04-01,2026-03-31,2026-04-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,18626020000.0,25092650000.0,2040580000.0,1908270000.0,0.0,1908270000.0,False,True
MRF,2018,AUTOMOBILE,2018-04-01,2019-03-31,2019-05-09,Non-Consolidated,INDAS,legacy,10968700000.0,16088900000.0,2477900000.0,42400000.0,106490600000.0,106533000000.0,True,True
MRF,2019,AUTOMOBILE,2019-04-01,2020-03-31,2020-06-29,Consolidated,INDAS,legacy,14225700000.0,14342500000.0,2928200000.0,42400000.0,122104700000.0,122147100000.0,True,True
MRF,2020,AUTOMOBILE,2020-04-01,2021-03-31,2021-06-08,Consolidated,INDAS,legacy,12770700000.0,17368400000.0,2746700000.0,42400000.0,134094300000.0,134136700000.0,True,True
MRF,2021,AUTOMOBILE,2021-04-01,2022-03-31,2022-05-11,Consolidated,INDAS,legacy,6692400000.0,9079300000.0,2538000000.0,42400000.0,140275100000.0,140317500000.0,True,True
MRF,2024,AUTOMOBILE,2024-04-01,2025-03-31,2025-05-08,Consolidated,INTEGRATED_FILING_INDAS,integrated,18692900000.0,24790000000.0,3600300000.0,42400000.0,184842200000.0,184884600000.0,False,True
MRF,2025,AUTOMOBILE,2025-04-01,2026-03-31,2026-05-07,Consolidated,INTEGRATED_FILING_INDAS,integrated,24261000000.0,32221400000.0,3662000000.0,42400000.0,209703200000.0,209745600000.0,False,True
MRPL,2018,OIL & GAS,2018-04-01,2019-03-31,2019-05-13,Non-Consolidated,INDAS,legacy,3319500000.0,5807700000.0,4717500000.0,17526000000.0,89743700000.0,107269700000.0,True,True
MRPL,2019,OIL & GAS,2019-04-01,2020-03-31,2020-06-09,Consolidated,INDAS,legacy,-40391300000.0,-53995600000.0,12411500000.0,17526000000.0,50820500000.0,68346500000.0,True,True
MRPL,2020,OIL & GAS,2020-04-01,2021-03-31,2021-05-17,Consolidated,INDAS,legacy,-7649700000.0,-9188800000.0,5544700000.0,17526000000.0,24954400000.0,42480400000.0,True,True
MRPL,2021,OIL & GAS,2021-04-01,2022-03-31,2022-05-12,Consolidated,INDAS,legacy,29582500000.0,27038300000.0,12073100000.0,17526000000.0,54566900000.0,72092900000.0,True,True
MRPL,2024,OIL & GAS,2024-04-01,2025-03-31,2025-04-26,Consolidated,INTEGRATED_FILING_INDAS,integrated,562100000.0,907600000.0,10082500000.0,17526000000.0,112169800000.0,129695800000.0,False,True
MRPL,2025,OIL & GAS,2025-04-01,2026-03-31,2026-04-24,Consolidated,INTEGRATED_FILING_INDAS,integrated,19245800000.0,40065400000.0,9072300000.0,17526000000.0,124442100000.0,141968100000.0,False,True
MUTHOOTFIN,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-05-13,Non-Consolidated,INDAS,legacy,19721420000.0,30768160000.0,22368440000.0,4006610000.0,93920580000.0,97927190000.0,True,True
MUTHOOTFIN,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-07-16,Consolidated,NBFC_INDAS,legacy,31686810000.0,42603910000.0,31728400000.0,4010370000.0,114281730000.0,118292100000.0,True,True
MUTHOOTFIN,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-06-03,Consolidated,NBFC_INDAS,legacy,38188700000.0,51314800000.0,40999290000.0,4011960000.0,151738290000.0,155750250000.0,True,True
MUTHOOTFIN,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-05-14,Consolidated,INTEGRATED_FILING_NBFC_INDAS,integrated,53523610000.0,72660060000.0,74123020000.0,4014640000.0,0.0,4014640000.0,False,True
MUTHOOTFIN,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-05-14,Consolidated,INTEGRATED_FILING_NBFC_INDAS,integrated,106068670000.0,143048430000.0,109996360000.0,4014680000.0,0.0,4014680000.0,False,True
NAM-INDIA,2018,FINANCIAL SERVICES,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,4871000000.0,7002400000.0,0.0,6120000000.0,0.0,6120000000.0,True,True
NAM-INDIA,2019,FINANCIAL SERVICES,2019-04-01,2020-03-31,2020-06-18,Consolidated,NBFC_INDAS,legacy,4152500000.0,5598100000.0,56700000.0,6121100000.0,19809400000.0,25930500000.0,True,True
NAM-INDIA,2020,FINANCIAL SERVICES,2020-04-01,2021-03-31,2021-04-28,Consolidated,NBFC_INDAS,legacy,6803300000.0,8770200000.0,44300000.0,6165000000.0,0.0,6165000000.0,True,True
NAM-INDIA,2024,FINANCIAL SERVICES,2024-04-01,2025-03-31,2025-04-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,12863900000.0,16943200000.0,67400000.0,6347000000.0,35782200000.0,42129200000.0,False,True
NAM-INDIA,2025,FINANCIAL SERVICES,2025-04-01,2026-03-31,2026-04-27,Consolidated,INTEGRATED_FILING_NBFC_INDAS,integrated,15293800000.0,19719600000.0,70000000.0,6381200000.0,40210200000.0,46591400000.0,False,True
NATCOPHARM,2018,PHARMA,2018-04-01,2019-03-31,2019-06-25,Consolidated,INDAS,legacy,6424000000.0,8247000000.0,193000000.0,365000000.0,34525000000.0,34890000000.0,True,True
NATCOPHARM,2019,PHARMA,2019-04-01,2020-03-31,2020-06-17,Consolidated,INDAS,legacy,4581000000.0,5687000000.0,215000000.0,364000000.0,37371000000.0,37735000000.0,True,True
NATCOPHARM,2020,PHARMA,2020-04-01,2021-03-31,2021-06-17,Consolidated,INDAS,legacy,4424000000.0,5796000000.0,133000000.0,365000000.0,0.0,365000000.0,True,True
NATCOPHARM,2021,PHARMA,2021-04-01,2022-03-31,2022-05-31,Consolidated,INDAS,legacy,1700000000.0,2022000000.0,177000000.0,365000000.0,42271000000.0,42636000000.0,True,True
NATCOPHARM,2024,PHARMA,2024-04-01,2025-03-31,2025-05-28,Consolidated,INTEGRATED_FILING_INDAS,integrated,18834000000.0,22914000000.0,239000000.0,358000000.0,75712000000.0,76070000000.0,False,True
NATCOPHARM,2025,PHARMA,2025-04-01,2026-03-31,2026-05-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,14185000000.0,14908000000.0,367000000.0,358000000.0,91853000000.0,92211000000.0,False,True
NATIONALUM,2019,METALS,2019-04-01,2020-03-31,2020-06-26,Consolidated,INDAS,legacy,1362300000.0,2262400000.0,57400000.0,9328100000.0,0.0,9328100000.0,True,True
NATIONALUM,2020,METALS,2020-04-01,2021-03-31,2021-06-28,Consolidated,INDAS,legacy,12994100000.0,13165200000.0,70800000.0,9321800000.0,0.0,9321800000.0,True,True
NATIONALUM,2024,METALS,2024-04-01,2025-03-31,2025-05-21,Consolidated,INTEGRATED_FILING_INDAS,integrated,52679400000.0,71351000000.0,589700000.0,9183000000.0,168871200000.0,178054200000.0,False,True
NATIONALUM,2025,METALS,2025-04-01,2026-03-31,2026-04-30,Consolidated,INTEGRATED_FILING_INDAS,integrated,57970100000.0,77674500000.0,998000000.0,9183200000.0,206853900000.0,216037100000.0,False,True
NAUKRI,2018,IT,2018-04-01,2019-03-31,2019-05-29,Non-Consolidated,INDAS,legacy,2817030000.0,3986220000.0,840000.0,1221160000.0,22018980000.0,23240140000.0,True,True
NAUKRI,2019,IT,2019-04-01,2020-03-31,2020-06-23,Consolidated,INDAS,legacy,-2457480000.0,6032560000.0,81970000.0,1225160000.0,20732900000.0,21958060000.0,True,True
NAUKRI,2020,IT,2020-04-01,2021-03-31,2021-06-21,Consolidated,INDAS,legacy,14088040000.0,18011830000.0,58230000.0,1287840000.0,53310320000.0,54598160000.0,True,True
NAUKRI,2021,IT,2021-04-01,2022-03-31,2022-05-28,Consolidated,INDAS,legacy,128822300000.0,120047520000.0,46510000.0,1287840000.0,171126550000.0,172414390000.0,True,True
NAUKRI,2024,IT,2024-04-01,2025-03-31,2025-05-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,13099010000.0,20676120000.0,242350000.0,1295840000.0,347736280000.0,349032120000.0,False,True
NAUKRI,2025,IT,2025-04-01,2026-03-31,2026-05-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,17628420000.0,21195730000.0,274250000.0,1296840000.0,377835850000.0,379132690000.0,False,True
NAVINFLUOR,2018,CHEMICALS,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,1490980000.0,2244127000.0,8269000.0,0.0,10625579000.0,10625579000.0,True,True
NAVINFLUOR,2019,CHEMICALS,2019-04-01,2020-03-31,2020-06-17,Consolidated,INDAS,legacy,4085856000.0,2578088000.0,20044000.0,98954000.0,14022817000.0,14121771000.0,True,True
NAVINFLUOR,2020,CHEMICALS,2020-04-01,2021-03-31,2021-05-08,Consolidated,INDAS,legacy,2575229000.0,3578324000.0,18386000.0,98992000.0,16240076000.0,16339068000.0,True,True
NAVINFLUOR,2021,CHEMICALS,2021-04-01,2022-03-31,2022-05-07,Consolidated,INDAS,legacy,2630700000.0,3442300000.0,19000000.0,99100000.0,18343100000.0,18442200000.0,True,True
NAVINFLUOR,2024,CHEMICALS,2024-04-01,2025-03-31,2025-05-12,Consolidated,INTEGRATED_FILING_INDAS,integrated,2885800000.0,3800900000.0,779300000.0,99200000.0,26163100000.0,26262300000.0,False,True
NAVINFLUOR,2025,CHEMICALS,2025-04-01,2026-03-31,2026-04-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,6635500000.0,8731700000.0,1178500000.0,102500000.0,39643300000.0,39745800000.0,False,True
NBCC,2018,CONSTRUCTION,2018-04-01,2019-03-31,2019-07-08,Consolidated,INDAS,legacy,3916399000.0,5685257000.0,6074000.0,1800000000.0,0.0,1800000000.0,True,True
NBCC,2019,CONSTRUCTION,2019-04-01,2020-03-31,2020-07-07,Consolidated,INDAS,legacy,998676000.0,2962692000.0,66861000.0,1800000000.0,0.0,1800000000.0,True,True
NBCC,2020,CONSTRUCTION,2020-04-01,2021-03-31,2021-06-30,Consolidated,INDAS,legacy,2362445000.0,2873059000.0,66224000.0,1800000000.0,0.0,1800000000.0,True,True
NBCC,2021,CONSTRUCTION,2021-04-01,2022-03-31,2022-07-04,Consolidated,INDAS,legacy,2379277000.0,3147111000.0,56781000.0,1800000000.0,0.0,1800000000.0,True,True
NBCC,2024,CONSTRUCTION,2024-04-01,2025-03-31,2025-05-29,Consolidated,INTEGRATED_FILING_INDAS,integrated,5574246000.0,7550638000.0,616000.0,2700000000.0,0.0,2700000000.0,False,True
NBCC,2025,CONSTRUCTION,2025-04-01,2026-03-31,2026-05-25,Consolidated,INTEGRATED_FILING_INDAS,integrated,7424499000.0,9910462000.0,341000.0,2700000000.0,0.0,2700000000.0,False,True
NCC,2018,CONSTRUCTION,2018-04-01,2019-03-31,2019-06-21,Consolidated,INDAS,legacy,5675700000.0,9012000000.0,5219500000.0,1201300000.0,44752400000.0,45953700000.0,True,True
NCC,2019,CONSTRUCTION,2019-04-01,2020-03-31,2020-06-04,Consolidated,INDAS,legacy,3141100000.0,3975300000.0,5538500000.0,1219700000.0,47848000000.0,49067700000.0,True,True
NCC,2020,CONSTRUCTION,2020-04-01,2021-03-31,2021-05-30,Consolidated,INDAS,legacy,2830400000.0,3612300000.0,4799100000.0,1219700000.0,50493300000.0,51713000000.0,True,True
NCC,2021,CONSTRUCTION,2021-04-01,2022-03-31,2022-05-12,Consolidated,INDAS,legacy,4940300000.0,6332800000.0,4780700000.0,1219700000.0,54807700000.0,56027400000.0,True,True
NCC,2024,CONSTRUCTION,2024-04-01,2025-03-31,2025-05-15,Consolidated,INTEGRATED_FILING_INDAS,integrated,8682500000.0,11776100000.0,6801100000.0,1255700000.0,0.0,1255700000.0,False,True
NCC,2025,CONSTRUCTION,2025-04-01,2026-03-31,2026-05-15,Consolidated,INTEGRATED_FILING_INDAS,integrated,7239600000.0,9434000000.0,7452900000.0,1255700000.0,0.0,1255700000.0,False,True
NESCO,2018,SERVICES,2018-04-01,2019-03-31,2019-05-27,Non-Consolidated,INDAS,legacy,1801825000.0,2476881000.0,47109000.0,140920000.0,11537026000.0,11677946000.0,True,True
NESCO,2019,SERVICES,2019-04-01,2020-03-31,2020-06-08,Consolidated,INDAS,legacy,2338901000.0,2922853000.0,60241000.0,140920000.0,13433859000.0,13574779000.0,True,True
NESCO,2020,SERVICES,2020-04-01,2021-03-31,2021-05-29,Consolidated,INDAS,legacy,1724555000.0,2163061000.0,82196000.0,140920000.0,15151372000.0,15292292000.0,True,True
NESCO,2021,SERVICES,2021-04-01,2022-03-31,2022-05-26,Consolidated,INDAS,legacy,1891712000.0,2264600000.0,92195000.0,140920000.0,16836482000.0,16977402000.0,True,True
NESCO,2024,SERVICES,2024-04-01,2025-03-31,2025-05-16,Consolidated,INTEGRATED_FILING_INDAS,integrated,3752129000.0,4891636000.0,123174000.0,140920000.0,26153431000.0,26294351000.0,False,True
NESCO,2025,SERVICES,2025-04-01,2026-03-31,2026-05-25,Consolidated,INTEGRATED_FILING_INDAS,integrated,4127400000.0,5156100000.0,252300000.0,140900000.0,29823300000.0,29964200000.0,False,True
NESTLEIND,2024,CONSUMER GOODS,2024-04-01,2025-03-31,2025-04-24,Consolidated,INTEGRATED_FILING_INDAS,integrated,32075900000.0,43400700000.0,1360000000.0,964200000.0,39137900000.0,40102100000.0,False,True
NESTLEIND,2025,CONSUMER GOODS,2025-04-01,2026-03-31,2026-04-21,Consolidated,INTEGRATED_FILING_INDAS,integrated,34990770000.0,46096470000.0,1583100000.0,1928300000.0,49641370000.0,51569670000.0,False,True
NFL,2018,FERTILISERS & PESTICIDES,2018-04-01,2019-03-31,2019-05-09,Consolidated,INDAS,legacy,2950800000.0,4600000000.0,3163600000.0,4905800000.0,17232200000.0,22138000000.0,True,True
NFL,2019,FERTILISERS & PESTICIDES,2019-04-01,2020-03-31,2020-07-31,Consolidated,INDAS,legacy,-1810600000.0,-2527100000.0,4054700000.0,4905800000.0,14116800000.0,19022600000.0,True,True
NFL,2020,FERTILISERS & PESTICIDES,2020-04-01,2021-03-31,2021-06-11,Consolidated,INDAS,legacy,2370800000.0,3434600000.0,2912300000.0,4905800000.0,16496100000.0,21401900000.0,True,True
NFL,2021,FERTILISERS & PESTICIDES,2021-04-01,2022-03-31,2022-05-24,Consolidated,INDAS,legacy,-950100000.0,1448200000.0,1329600000.0,4905800000.0,15565000000.0,20470800000.0,True,True
NFL,2024,FERTILISERS & PESTICIDES,2024-04-01,2025-03-31,2025-05-30,Consolidated,INTEGRATED_FILING_INDAS,integrated,1839800000.0,1040800000.0,2256800000.0,4905800000.0,22252300000.0,27158100000.0,False,True
NFL,2025,FERTILISERS & PESTICIDES,2025-04-01,2026-03-31,2026-05-27,Consolidated,INTEGRATED_FILING_INDAS,integrated,2114900000.0,2326700000.0,2493300000.0,4905800000.0,23504000000.0,28409800000.0,False,True
NH,2018,HEALTHCARE SERVICES,2018-04-01,2019-03-31,2019-06-24,Consolidated,INDAS,legacy,592770000.0,957290000.0,713950000.0,2043610000.0,0.0,2043610000.0,True,True
NH,2019,HEALTHCARE SERVICES,2019-04-01,2020-03-31,2020-06-15,Consolidated,INDAS,legacy,1190520000.0,1647350000.0,852730000.0,2043610000.0,9316030000.0,11359640000.0,True,True
NH,2020,HEALTHCARE SERVICES,2020-04-01,2021-03-31,2021-05-31,Consolidated,INDAS,legacy,-142940000.0,-560670000.0,759800000.0,2043610000.0,9159170000.0,11202780000.0,True,True
NH,2021,HEALTHCARE SERVICES,2021-04-01,2022-03-31,2022-05-20,Consolidated,INDAS,legacy,3421200000.0,4297780000.0,662950000.0,2043610000.0,0.0,2043610000.0,True,True
NH,2024,HEALTHCARE SERVICES,2024-04-01,2025-03-31,2025-05-26,Consolidated,INTEGRATED_FILING_INDAS,integrated,7906310000.0,9355380000.0,1464080000.0,2043610000.0,34219940000.0,36263550000.0,False,True
NH,2025,HEALTHCARE SERVICES,2025-04-01,2026-03-31,2026-05-22,Consolidated,INTEGRATED_FILING_INDAS,integrated,8059790000.0,9743940000.0,2437410000.0,2043610000.0,43328970000.0,45372580000.0,False,True
NHPC,2018,POWER,2018-04-01,2019-03-31,2019-05-29,Non-Consolidated,INDAS,legacy,26305500000.0,29213800000.0,8948800000.0,100450300000.0,191697000000.0,292147300000.0,True,True
NHPC,2019,POWER,2019-04-01,2020-03-31,2020-06-27,Consolidated,INDAS,legacy,33247200000.0,38526800000.0,7959800000.0,100450300000.0,213255800000.0,313706100000.0,True,True
